project,method,length,accuracy
cassandra,DefUse,5,69.05
cassandra,DefUse,5,47.85
cassandra,DefUse,5,69.8
cassandra,DefUse,5,45.58
cassandra,DefUse,5,17.58
cassandra,DefUse,5,54.43
cassandra,DefUse,5,49.4
cassandra,DefUse,5,75.0
cassandra,DefUse,5,16.67
cassandra,DefUse,5,50.0
cassandra,DefUse,5,67.06
cassandra,DefUse,5,67.71
cassandra,DefUse,5,17.78
cassandra,DefUse,5,63.97
cassandra,DefUse,5,57.35
cassandra,DefUse,5,37.15
cassandra,DefUse,5,14.29
cassandra,DefUse,5,77.27
cassandra,DefUse,5,60.87
cassandra,DefUse,5,55.44
cassandra,DefUse,5,47.62
cassandra,DefUse,5,52.02
cassandra,DefUse,5,73.15
cassandra,DefUse,5,54.77
cassandra,DefUse,5,73.47
cassandra,DefUse,5,69.76
cassandra,DefUse,5,55.29
cassandra,DefUse,5,46.68
cassandra,DefUse,5,53.47
cassandra,DefUse,5,56.46
cassandra,DefUse,5,74.35
cassandra,DefUse,5,88.4
cassandra,SmartCommit,5,72.16
cassandra,SmartCommit,5,53.28
cassandra,SmartCommit,5,82.61
cassandra,SmartCommit,5,87.91
cassandra,SmartCommit,5,70.59
cassandra,SmartCommit,5,52.61
cassandra,SmartCommit,5,58.65
cassandra,SmartCommit,5,59.05
cassandra,SmartCommit,5,72.01
cassandra,SmartCommit,5,76.32
cassandra,SmartCommit,5,55.13
cassandra,SmartCommit,5,79.77
cassandra,SmartCommit,5,94.87
cassandra,SmartCommit,5,84.62
cassandra,SmartCommit,5,72.47
cassandra,SmartCommit,5,82.38
cassandra,SmartCommit,5,66.19
cassandra,SmartCommit,5,69.23
cassandra,SmartCommit,5,43.55
cassandra,SmartCommit,5,91.45
cassandra,SmartCommit,5,58.71
cassandra,SmartCommit,5,51.68
cassandra,SmartCommit,5,75.0
cassandra,SmartCommit,5,66.26
cassandra,SmartCommit,5,91.03
cassandra,SmartCommit,5,57.72
cassandra,SmartCommit,5,83.7
cassandra,SmartCommit,5,64.33
cassandra,SmartCommit,5,67.71
cassandra,SmartCommit,5,36.98
cassandra,SmartCommit,5,90.21
cassandra,SmartCommit,5,74.84
cassandra,SmartCommit,5,91.05
cassandra,SmartCommit,5,70.91
cassandra,SmartCommit,5,89.52
cassandra,SmartCommit,5,59.58
cassandra,SmartCommit,5,70.5
cassandra,SmartCommit,5,83.19
cassandra,SmartCommit,5,93.12
cassandra,SmartCommit,5,87.62
cassandra,SmartCommit,5,73.12
cassandra,SmartCommit,5,73.02
cassandra,SmartCommit,5,68.8
cassandra,SmartCommit,5,64.38
cassandra,SmartCommit,5,45.02
cassandra,SmartCommit,5,93.33
cassandra,SmartCommit,5,86.72
cassandra,SmartCommit,5,62.22
cassandra,SmartCommit,5,78.42
cassandra,SmartCommit,5,93.12
cassandra,SmartCommit,5,63.65
cassandra,SmartCommit,5,62.7
cassandra,SmartCommit,5,90.51
cassandra,SmartCommit,5,82.86
cassandra,SmartCommit,5,50.67
cassandra,SmartCommit,5,76.19
cassandra,SmartCommit,5,66.05
cassandra,SmartCommit,5,78.57
cassandra,SmartCommit,5,86.67
cassandra,SmartCommit,5,79.17
cassandra,SmartCommit,5,75.26
cassandra,SmartCommit,5,87.13
cassandra,SmartCommit,5,41.59
cassandra,SmartCommit,5,70.75
cassandra,SmartCommit,5,44.94
cassandra,SmartCommit,5,45.02
cassandra,SmartCommit,5,67.07
cassandra,SmartCommit,5,71.79
cassandra,SmartCommit,5,79.05
cassandra,SmartCommit,5,63.18
cassandra,SmartCommit,5,78.06
cassandra,SmartCommit,5,66.38
cassandra,SmartCommit,5,76.92
cassandra,SmartCommit,5,63.94
cassandra,SmartCommit,5,84.01
cassandra,SmartCommit,5,89.52
cassandra,SmartCommit,5,67.5
cassandra,SmartCommit,5,77.46
cassandra,SmartCommit,5,78.13
cassandra,SmartCommit,5,60.6
cassandra,SmartCommit,5,100.0
cassandra,SmartCommit,5,79.41
cassandra,SmartCommit,5,83.09
cassandra,SmartCommit,5,68.38
cassandra,SmartCommit,5,76.19
cassandra,SmartCommit,5,92.42
cassandra,SmartCommit,5,87.35
cassandra,SmartCommit,5,80.55
cassandra,SmartCommit,5,80.95
cassandra,SmartCommit,5,74.75
cassandra,SmartCommit,5,72.66
cassandra,SmartCommit,5,64.58
cassandra,SmartCommit,5,43.88
cassandra,SmartCommit,5,67.64
cassandra,SmartCommit,5,86.55
cassandra,SmartCommit,5,73.0
cassandra,SmartCommit,5,59.84
cassandra,SmartCommit,5,86.99
cassandra,SmartCommit,5,97.88
cassandra,SmartCommit,5,50.73
antlr4,All,2,0.0
antlr4,All,2,46.67
antlr4,All,2,58.62
antlr4,All,2,61.65
antlr4,All,2,67.78
antlr4,All,2,68.1
antlr4,All,2,85.95
antlr4,All,2,50.2
antlr4,All,2,49.53
antlr4,All,2,97.78
antlr4,All,2,63.66
antlr4,All,2,40.0
antlr4,All,2,46.67
antlr4,All,2,46.43
antlr4,All,2,69.7
antlr4,All,2,44.44
antlr4,All,2,95.79
antlr4,All,2,0.0
antlr4,All,2,33.33
antlr4,All,2,81.38
antlr4,All,2,69.58
antlr4,All,2,33.33
antlr4,All,2,72.92
antlr4,All,2,76.28
antlr4,All,2,50.0
antlr4,All,2,0.0
antlr4,All,2,93.45
antlr4,All,2,50.0
antlr4,All,2,96.52
antlr4,All,2,69.7
antlr4,All,2,61.9
antlr4,All,2,51.52
antlr4,All,2,60.53
antlr4,All,2,88.27
antlr4,All,2,48.48
antlr4,All,2,77.29
antlr4,All,2,95.12
antlr4,All,2,60.0
antlr4,All,2,0.0
antlr4,All,2,33.33
antlr4,All,2,93.94
antlr4,All,2,46.67
antlr4,All,2,33.33
antlr4,All,2,50.0
antlr4,All,2,64.44
antlr4,All,2,64.91
antlr4,All,2,33.33
antlr4,All,2,90.91
antlr4,All,2,33.33
antlr4,All,2,53.85
antlr4,All,2,0.0
antlr4,All,2,33.33
antlr4,All,2,33.33
antlr4,All,2,46.67
antlr4,All,2,87.5
antlr4,All,2,50.76
antlr4,All,2,33.33
antlr4,All,2,48.57
antlr4,All,2,97.62
antlr4,All,2,65.71
antlr4,All,2,60.0
antlr4,All,2,46.67
antlr4,All,2,53.33
antlr4,All,2,55.67
antlr4,All,2,50.0
antlr4,All,2,95.65
antlr4,All,2,60.0
antlr4,All,2,92.31
antlr4,All,2,61.11
antlr4,All,2,63.4
antlr4,All,2,45.45
antlr4,All,2,53.33
antlr4,All,2,97.14
antlr4,All,2,81.82
antlr4,All,2,64.44
antlr4,All,2,64.44
antlr4,All,2,75.0
antlr4,All,2,62.68
antlr4,All,2,68.47
antlr4,All,2,0.0
antlr4,All,2,40.0
antlr4,All,2,93.07
antlr4,All,2,46.97
antlr4,All,2,45.45
antlr4,All,2,51.47
antlr4,All,2,56.04
antlr4,All,2,93.1
antlr4,All,2,61.11
antlr4,All,2,46.67
antlr4,All,2,66.67
antlr4,All,2,66.67
antlr4,All,2,61.11
antlr4,All,2,81.9
antlr4,All,2,47.62
antlr4,All,2,83.4
antlr4,All,2,48.05
antlr4,All,2,60.0
antlr4,All,2,75.0
antlr4,All,2,40.0
antlr4,All,2,76.53
antlr4,File,2,100.0
antlr4,File,2,80.0
antlr4,File,2,59.85
antlr4,File,2,44.66
antlr4,File,2,50.95
antlr4,File,2,39.49
antlr4,File,2,23.77
antlr4,File,2,63.24
antlr4,File,2,66.89
antlr4,File,2,21.19
antlr4,File,2,45.39
antlr4,File,2,100.0
antlr4,File,2,93.33
antlr4,File,2,89.29
antlr4,File,2,62.12
antlr4,File,2,61.11
antlr4,File,2,6.25
antlr4,File,2,100.0
antlr4,File,2,66.67
antlr4,File,2,100.0
antlr4,File,2,46.56
antlr4,File,2,100.0
antlr4,File,2,98.46
antlr4,File,2,26.09
antlr4,File,2,66.67
antlr4,File,2,100.0
antlr4,File,2,19.93
antlr4,File,2,50.0
antlr4,File,2,93.18
antlr4,File,2,69.7
antlr4,File,2,55.71
antlr4,File,2,66.67
antlr4,File,2,47.89
antlr4,File,2,45.58
antlr4,File,2,78.79
antlr4,File,2,37.96
antlr4,File,2,40.73
antlr4,File,2,50.0
antlr4,File,2,100.0
antlr4,File,2,66.67
antlr4,File,2,21.97
antlr4,File,2,75.56
antlr4,File,2,66.67
antlr4,File,2,50.0
antlr4,File,2,48.89
antlr4,File,2,91.81
antlr4,File,2,100.0
antlr4,File,2,16.02
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,66.67
antlr4,File,2,33.33
antlr4,File,2,76.67
antlr4,File,2,47.5
antlr4,File,2,69.32
antlr4,File,2,100.0
antlr4,File,2,75.24
antlr4,File,2,7.69
antlr4,File,2,38.05
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,53.33
antlr4,File,2,100.0
antlr4,File,2,66.67
antlr4,File,2,21.06
antlr4,File,2,70.0
antlr4,File,2,16.0
antlr4,File,2,83.33
antlr4,File,2,40.52
antlr4,File,2,59.09
antlr4,File,2,48.89
antlr4,File,2,13.46
antlr4,File,2,100.0
antlr4,File,2,53.33
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,39.69
antlr4,File,2,60.36
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,12.53
antlr4,File,2,90.91
antlr4,File,2,74.24
antlr4,File,2,86.03
antlr4,File,2,51.65
antlr4,File,2,87.19
antlr4,File,2,66.67
antlr4,File,2,100.0
antlr4,File,2,100.0
antlr4,File,2,60.0
antlr4,File,2,61.38
antlr4,File,2,57.14
antlr4,File,2,47.62
antlr4,File,2,39.53
antlr4,File,2,47.62
antlr4,File,2,100.0
antlr4,File,2,78.57
antlr4,File,2,90.0
antlr4,File,2,35.7
antlr4,DefUse,2,0.0
antlr4,DefUse,2,46.67
antlr4,DefUse,2,58.62
antlr4,DefUse,2,59.54
antlr4,DefUse,2,67.78
antlr4,DefUse,2,68.1
antlr4,DefUse,2,81.77
antlr4,DefUse,2,50.2
antlr4,DefUse,2,49.53
antlr4,DefUse,2,97.78
antlr4,DefUse,2,63.66
antlr4,DefUse,2,40.0
antlr4,DefUse,2,46.67
antlr4,DefUse,2,46.43
antlr4,DefUse,2,69.7
antlr4,DefUse,2,66.67
antlr4,DefUse,2,36.93
antlr4,DefUse,2,0.0
antlr4,DefUse,2,33.33
antlr4,DefUse,2,100.0
antlr4,DefUse,2,100.0
antlr4,DefUse,2,33.33
antlr4,DefUse,2,72.92
antlr4,DefUse,2,76.28
antlr4,DefUse,2,50.0
antlr4,DefUse,2,0.0
antlr4,DefUse,2,85.9
antlr4,DefUse,2,50.0
antlr4,DefUse,2,88.31
antlr4,DefUse,2,69.7
antlr4,DefUse,2,50.48
antlr4,DefUse,2,51.52
antlr4,DefUse,2,76.84
antlr4,DefUse,2,88.27
antlr4,DefUse,2,48.48
antlr4,DefUse,2,77.29
antlr4,DefUse,2,95.12
antlr4,DefUse,2,60.0
antlr4,DefUse,2,0.0
antlr4,DefUse,2,33.33
antlr4,DefUse,2,93.94
antlr4,DefUse,2,64.44
antlr4,DefUse,2,33.33
antlr4,DefUse,2,50.0
antlr4,DefUse,2,100.0
antlr4,DefUse,2,89.47
antlr4,DefUse,2,33.33
antlr4,DefUse,2,90.91
antlr4,DefUse,2,33.33
antlr4,DefUse,2,100.0
antlr4,DefUse,2,0.0
antlr4,DefUse,2,33.33
antlr4,DefUse,2,100.0
antlr4,DefUse,2,46.67
antlr4,DefUse,2,87.5
antlr4,DefUse,2,78.03
antlr4,DefUse,2,33.33
antlr4,DefUse,2,48.57
antlr4,DefUse,2,68.79
antlr4,DefUse,2,65.71
antlr4,DefUse,2,60.0
antlr4,DefUse,2,100.0
antlr4,DefUse,2,53.33
antlr4,DefUse,2,100.0
antlr4,DefUse,2,50.0
antlr4,DefUse,2,45.51
antlr4,DefUse,2,60.0
antlr4,DefUse,2,31.69
antlr4,DefUse,2,100.0
antlr4,DefUse,2,63.4
antlr4,DefUse,2,45.45
antlr4,DefUse,2,53.33
antlr4,DefUse,2,76.27
antlr4,DefUse,2,100.0
antlr4,DefUse,2,100.0
antlr4,DefUse,2,100.0
antlr4,DefUse,2,75.0
antlr4,DefUse,2,62.68
antlr4,DefUse,2,68.47
antlr4,DefUse,2,0.0
antlr4,DefUse,2,40.0
antlr4,DefUse,2,96.47
antlr4,DefUse,2,83.33
antlr4,DefUse,2,45.45
antlr4,DefUse,2,51.47
antlr4,DefUse,2,56.04
antlr4,DefUse,2,93.1
antlr4,DefUse,2,61.11
antlr4,DefUse,2,100.0
antlr4,DefUse,2,66.67
antlr4,DefUse,2,46.67
antlr4,DefUse,2,59.79
antlr4,DefUse,2,90.48
antlr4,DefUse,2,47.62
antlr4,DefUse,2,43.48
antlr4,DefUse,2,48.05
antlr4,DefUse,2,60.0
antlr4,DefUse,2,75.0
antlr4,DefUse,2,40.0
antlr4,DefUse,2,37.98
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,80.0
antlr4,SmartCommit,2,64.53
antlr4,SmartCommit,2,54.77
antlr4,SmartCommit,2,49.21
antlr4,SmartCommit,2,68.11
antlr4,SmartCommit,2,74.08
antlr4,SmartCommit,2,47.43
antlr4,SmartCommit,2,80.87
antlr4,SmartCommit,2,60.79
antlr4,SmartCommit,2,65.66
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,66.67
antlr4,SmartCommit,2,89.29
antlr4,SmartCommit,2,98.48
antlr4,SmartCommit,2,77.78
antlr4,SmartCommit,2,91.86
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,98.46
antlr4,SmartCommit,2,39.92
antlr4,SmartCommit,2,50.0
antlr4,SmartCommit,2,0.0
antlr4,SmartCommit,2,44.15
antlr4,SmartCommit,2,66.67
antlr4,SmartCommit,2,94.85
antlr4,SmartCommit,2,69.7
antlr4,SmartCommit,2,59.52
antlr4,SmartCommit,2,65.15
antlr4,SmartCommit,2,60.53
antlr4,SmartCommit,2,97.12
antlr4,SmartCommit,2,88.59
antlr4,SmartCommit,2,59.84
antlr4,SmartCommit,2,42.56
antlr4,SmartCommit,2,60.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,78.79
antlr4,SmartCommit,2,82.22
antlr4,SmartCommit,2,66.67
antlr4,SmartCommit,2,66.67
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,78.95
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,21.21
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,53.85
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,66.67
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,80.83
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,70.27
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,75.24
antlr4,SmartCommit,2,72.32
antlr4,SmartCommit,2,98.05
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,73.33
antlr4,SmartCommit,2,80.54
antlr4,SmartCommit,2,69.44
antlr4,SmartCommit,2,36.62
antlr4,SmartCommit,2,70.0
antlr4,SmartCommit,2,85.54
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,55.56
antlr4,SmartCommit,2,57.58
antlr4,SmartCommit,2,80.0
antlr4,SmartCommit,2,34.0
antlr4,SmartCommit,2,61.82
antlr4,SmartCommit,2,73.33
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,93.0
antlr4,SmartCommit,2,60.96
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,21.33
antlr4,SmartCommit,2,90.91
antlr4,SmartCommit,2,87.88
antlr4,SmartCommit,2,94.12
antlr4,SmartCommit,2,73.63
antlr4,SmartCommit,2,80.79
antlr4,SmartCommit,2,55.56
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,100.0
antlr4,SmartCommit,2,54.5
antlr4,SmartCommit,2,76.19
antlr4,SmartCommit,2,48.48
antlr4,SmartCommit,2,66.01
antlr4,SmartCommit,2,47.62
antlr4,SmartCommit,2,70.0
antlr4,SmartCommit,2,78.57
antlr4,SmartCommit,2,90.0
antlr4,SmartCommit,2,69.7
antlr4,All,3,37.88
antlr4,All,3,40.5
antlr4,All,3,84.44
antlr4,All,3,46.15
antlr4,All,3,51.4
antlr4,All,3,63.42
antlr4,All,3,36.6
antlr4,All,3,68.52
antlr4,All,3,61.24
antlr4,All,3,33.33
antlr4,All,3,40.58
antlr4,All,3,36.11
antlr4,All,3,36.67
antlr4,All,3,33.33
antlr4,All,3,47.62
antlr4,All,3,88.22
antlr4,All,3,16.67
antlr4,All,3,53.57
antlr4,All,3,41.35
antlr4,All,3,28.89
antlr4,All,3,56.7
antlr4,All,3,30.0
antlr4,All,3,20.0
antlr4,All,3,93.39
antlr4,All,3,26.67
antlr4,All,3,94.84
antlr4,All,3,16.67
antlr4,All,3,37.63
antlr4,All,3,43.59
antlr4,All,3,43.84
antlr4,All,3,51.04
antlr4,All,3,32.06
antlr4,All,3,58.24
antlr4,All,3,58.42
antlr4,All,3,76.92
antlr4,All,3,68.18
antlr4,All,3,52.73
antlr4,All,3,52.73
antlr4,All,3,59.44
antlr4,All,3,64.86
antlr4,All,3,16.67
antlr4,All,3,89.85
antlr4,All,3,30.07
antlr4,All,3,33.6
antlr4,All,3,27.78
antlr4,All,3,57.09
antlr4,All,3,35.9
antlr4,All,3,28.57
antlr4,All,3,39.29
antlr4,All,3,62.68
antlr4,All,3,51.06
antlr4,All,3,35.44
antlr4,All,3,40.58
antlr4,All,3,40.0
antlr4,All,3,37.88
antlr4,All,3,63.18
antlr4,All,3,32.14
antlr4,All,3,47.87
antlr4,All,3,80.95
antlr4,All,3,41.2
antlr4,All,3,38.46
antlr4,All,3,40.74
antlr4,All,3,40.0
antlr4,All,3,71.88
antlr4,All,3,80.53
antlr4,All,3,68.18
antlr4,All,3,32.58
antlr4,All,3,67.62
antlr4,All,3,75.76
antlr4,All,3,46.64
antlr4,All,3,16.67
antlr4,All,3,80.21
antlr4,All,3,36.11
antlr4,All,3,49.66
antlr4,All,3,54.29
antlr4,All,3,39.43
antlr4,All,3,60.62
antlr4,All,3,33.99
antlr4,All,3,68.18
antlr4,All,3,77.21
antlr4,All,3,69.81
antlr4,All,3,52.94
antlr4,All,3,62.83
antlr4,All,3,33.42
antlr4,All,3,57.61
antlr4,All,3,41.05
antlr4,All,3,36.98
antlr4,All,3,47.79
antlr4,All,3,68.95
antlr4,All,3,42.87
antlr4,All,3,57.86
antlr4,All,3,31.11
antlr4,All,3,92.41
antlr4,All,3,54.29
antlr4,All,3,33.33
antlr4,All,3,44.66
antlr4,All,3,37.23
antlr4,All,3,27.78
antlr4,All,3,38.05
antlr4,All,3,59.56
antlr4,File,3,66.67
antlr4,File,3,97.98
antlr4,File,3,29.25
antlr4,File,3,96.7
antlr4,File,3,63.44
antlr4,File,3,42.82
antlr4,File,3,75.19
antlr4,File,3,44.81
antlr4,File,3,47.48
antlr4,File,3,95.24
antlr4,File,3,53.62
antlr4,File,3,91.67
antlr4,File,3,85.83
antlr4,File,3,78.67
antlr4,File,3,57.14
antlr4,File,3,13.61
antlr4,File,3,83.33
antlr4,File,3,57.14
antlr4,File,3,77.31
antlr4,File,3,86.67
antlr4,File,3,45.3
antlr4,File,3,80.0
antlr4,File,3,100.0
antlr4,File,3,19.93
antlr4,File,3,80.0
antlr4,File,3,93.3
antlr4,File,3,83.33
antlr4,File,3,73.98
antlr4,File,3,71.79
antlr4,File,3,64.13
antlr4,File,3,57.9
antlr4,File,3,89.88
antlr4,File,3,53.57
antlr4,File,3,58.95
antlr4,File,3,30.44
antlr4,File,3,100.0
antlr4,File,3,61.82
antlr4,File,3,100.0
antlr4,File,3,42.84
antlr4,File,3,59.74
antlr4,File,3,66.67
antlr4,File,3,15.58
antlr4,File,3,84.31
antlr4,File,3,81.82
antlr4,File,3,88.89
antlr4,File,3,87.58
antlr4,File,3,84.62
antlr4,File,3,100.0
antlr4,File,3,100.0
antlr4,File,3,59.54
antlr4,File,3,73.54
antlr4,File,3,69.66
antlr4,File,3,56.16
antlr4,File,3,100.0
antlr4,File,3,89.39
antlr4,File,3,44.48
antlr4,File,3,89.29
antlr4,File,3,55.69
antlr4,File,3,40.39
antlr4,File,3,78.99
antlr4,File,3,76.64
antlr4,File,3,81.75
antlr4,File,3,66.67
antlr4,File,3,99.25
antlr4,File,3,100.0
antlr4,File,3,45.45
antlr4,File,3,66.48
antlr4,File,3,46.53
antlr4,File,3,70.07
antlr4,File,3,92.89
antlr4,File,3,83.33
antlr4,File,3,35.99
antlr4,File,3,55.56
antlr4,File,3,62.53
antlr4,File,3,59.05
antlr4,File,3,65.96
antlr4,File,3,58.77
antlr4,File,3,77.78
antlr4,File,3,53.03
antlr4,File,3,60.29
antlr4,File,3,44.35
antlr4,File,3,60.78
antlr4,File,3,41.89
antlr4,File,3,69.32
antlr4,File,3,45.06
antlr4,File,3,63.9
antlr4,File,3,70.14
antlr4,File,3,76.47
antlr4,File,3,36.95
antlr4,File,3,72.52
antlr4,File,3,51.08
antlr4,File,3,100.0
antlr4,File,3,19.98
antlr4,File,3,100.0
antlr4,File,3,73.1
antlr4,File,3,76.28
antlr4,File,3,70.77
antlr4,File,3,69.44
antlr4,File,3,71.71
antlr4,File,3,71.32
antlr4,DefUse,3,37.88
antlr4,DefUse,3,90.92
antlr4,DefUse,3,43.79
antlr4,DefUse,3,46.15
antlr4,DefUse,3,51.4
antlr4,DefUse,3,63.42
antlr4,DefUse,3,36.6
antlr4,DefUse,3,68.52
antlr4,DefUse,3,61.24
antlr4,DefUse,3,33.33
antlr4,DefUse,3,40.58
antlr4,DefUse,3,36.11
antlr4,DefUse,3,36.67
antlr4,DefUse,3,33.33
antlr4,DefUse,3,47.62
antlr4,DefUse,3,39.18
antlr4,DefUse,3,16.67
antlr4,DefUse,3,53.57
antlr4,DefUse,3,89.76
antlr4,DefUse,3,28.89
antlr4,DefUse,3,56.7
antlr4,DefUse,3,30.0
antlr4,DefUse,3,20.0
antlr4,DefUse,3,84.42
antlr4,DefUse,3,26.67
antlr4,DefUse,3,85.42
antlr4,DefUse,3,16.67
antlr4,DefUse,3,53.12
antlr4,DefUse,3,43.59
antlr4,DefUse,3,68.12
antlr4,DefUse,3,51.04
antlr4,DefUse,3,32.06
antlr4,DefUse,3,58.24
antlr4,DefUse,3,50.0
antlr4,DefUse,3,62.9
antlr4,DefUse,3,98.48
antlr4,DefUse,3,85.45
antlr4,DefUse,3,96.36
antlr4,DefUse,3,59.44
antlr4,DefUse,3,64.86
antlr4,DefUse,3,16.67
antlr4,DefUse,3,93.19
antlr4,DefUse,3,69.28
antlr4,DefUse,3,33.6
antlr4,DefUse,3,27.78
antlr4,DefUse,3,57.09
antlr4,DefUse,3,35.9
antlr4,DefUse,3,85.71
antlr4,DefUse,3,39.29
antlr4,DefUse,3,53.56
antlr4,DefUse,3,90.48
antlr4,DefUse,3,70.99
antlr4,DefUse,3,56.52
antlr4,DefUse,3,40.0
antlr4,DefUse,3,37.88
antlr4,DefUse,3,40.77
antlr4,DefUse,3,32.14
antlr4,DefUse,3,43.87
antlr4,DefUse,3,39.63
antlr4,DefUse,3,71.35
antlr4,DefUse,3,53.85
antlr4,DefUse,3,75.93
antlr4,DefUse,3,60.0
antlr4,DefUse,3,71.88
antlr4,DefUse,3,60.0
antlr4,DefUse,3,45.45
antlr4,DefUse,3,45.83
antlr4,DefUse,3,67.62
antlr4,DefUse,3,67.48
antlr4,DefUse,3,46.64
antlr4,DefUse,3,16.67
antlr4,DefUse,3,80.21
antlr4,DefUse,3,41.67
antlr4,DefUse,3,58.62
antlr4,DefUse,3,54.29
antlr4,DefUse,3,39.43
antlr4,DefUse,3,60.62
antlr4,DefUse,3,67.97
antlr4,DefUse,3,68.18
antlr4,DefUse,3,77.21
antlr4,DefUse,3,35.86
antlr4,DefUse,3,57.4
antlr4,DefUse,3,53.67
antlr4,DefUse,3,58.27
antlr4,DefUse,3,50.87
antlr4,DefUse,3,57.47
antlr4,DefUse,3,68.51
antlr4,DefUse,3,44.85
antlr4,DefUse,3,39.92
antlr4,DefUse,3,65.45
antlr4,DefUse,3,47.26
antlr4,DefUse,3,31.11
antlr4,DefUse,3,92.41
antlr4,DefUse,3,54.29
antlr4,DefUse,3,59.06
antlr4,DefUse,3,44.66
antlr4,DefUse,3,61.85
antlr4,DefUse,3,27.78
antlr4,DefUse,3,39.27
antlr4,DefUse,3,59.56
antlr4,SmartCommit,3,74.24
antlr4,SmartCommit,3,83.19
antlr4,SmartCommit,3,38.1
antlr4,SmartCommit,3,86.81
antlr4,SmartCommit,3,66.67
antlr4,SmartCommit,3,64.67
antlr4,SmartCommit,3,78.55
antlr4,SmartCommit,3,71.52
antlr4,SmartCommit,3,66.97
antlr4,SmartCommit,3,52.38
antlr4,SmartCommit,3,67.03
antlr4,SmartCommit,3,77.78
antlr4,SmartCommit,3,92.5
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,76.19
antlr4,SmartCommit,3,92.34
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,50.0
antlr4,SmartCommit,3,78.79
antlr4,SmartCommit,3,64.44
antlr4,SmartCommit,3,45.3
antlr4,SmartCommit,3,70.0
antlr4,SmartCommit,3,60.0
antlr4,SmartCommit,3,44.1
antlr4,SmartCommit,3,73.33
antlr4,SmartCommit,3,94.92
antlr4,SmartCommit,3,66.67
antlr4,SmartCommit,3,73.12
antlr4,SmartCommit,3,64.1
antlr4,SmartCommit,3,72.83
antlr4,SmartCommit,3,50.56
antlr4,SmartCommit,3,94.56
antlr4,SmartCommit,3,61.34
antlr4,SmartCommit,3,84.21
antlr4,SmartCommit,3,45.47
antlr4,SmartCommit,3,68.18
antlr4,SmartCommit,3,78.18
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,89.58
antlr4,SmartCommit,3,60.31
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,23.85
antlr4,SmartCommit,3,76.47
antlr4,SmartCommit,3,85.77
antlr4,SmartCommit,3,88.89
antlr4,SmartCommit,3,86.77
antlr4,SmartCommit,3,79.49
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,55.56
antlr4,SmartCommit,3,57.14
antlr4,SmartCommit,3,77.3
antlr4,SmartCommit,3,56.16
antlr4,SmartCommit,3,80.0
antlr4,SmartCommit,3,89.39
antlr4,SmartCommit,3,65.62
antlr4,SmartCommit,3,89.29
antlr4,SmartCommit,3,56.27
antlr4,SmartCommit,3,54.17
antlr4,SmartCommit,3,65.67
antlr4,SmartCommit,3,69.8
antlr4,SmartCommit,3,97.35
antlr4,SmartCommit,3,80.0
antlr4,SmartCommit,3,70.12
antlr4,SmartCommit,3,83.16
antlr4,SmartCommit,3,75.76
antlr4,SmartCommit,3,60.8
antlr4,SmartCommit,3,47.46
antlr4,SmartCommit,3,71.45
antlr4,SmartCommit,3,92.89
antlr4,SmartCommit,3,100.0
antlr4,SmartCommit,3,41.27
antlr4,SmartCommit,3,94.44
antlr4,SmartCommit,3,50.57
antlr4,SmartCommit,3,59.05
antlr4,SmartCommit,3,64.48
antlr4,SmartCommit,3,59.69
antlr4,SmartCommit,3,73.86
antlr4,SmartCommit,3,50.0
antlr4,SmartCommit,3,54.41
antlr4,SmartCommit,3,45.8
antlr4,SmartCommit,3,56.51
